,Country/Region,Province/State,Admin2,Combined_Key,Last Update,Latitude,Longitude,Confirmed,Deaths,Recovered,Active
23377,US,Virginia,Norfolk,"Norfolk,Virginia,US",3/26/2020 23:48,36.89934014,-76.26420872,9,0,0,0
23378,US,Minnesota,Norman,"Norman, Minnesota, US",3/26/2020 23:48,47.32628443,-96.45620947,0,0,0,0
23379,US,Alaska,North Slope,"North Slope, Alaska, US",3/26/2020 23:48,69.31479216,-153.4836093,0,0,0,0
23380,US,North Carolina,Northampton,"Northampton, North Carolina, US",3/26/2020 23:48,36.41736238,-77.39769443,3,0,0,0
23381,US,Pennsylvania,Northampton,"Northampton, Pennsylvania, US",3/26/2020 23:48,40.75182733,-75.30471829,56,3,0,0
23382,US,Virginia,Northampton,"Northampton, Virginia, US",3/26/2020 23:48,37.34062933,-75.87751591,0,0,0,0
23383,US,Pennsylvania,Northumberland,"Northumberland, Pennsylvania, US",3/26/2020 23:48,40.84785433,-76.70798222,0,0,0,0
23384,US,Virginia,Northumberland,"Northumberland, Virginia, US",3/26/2020 23:48,37.89202088,-76.41949732,0,0,0,0
23385,US,Alaska,Northwest Arctic,"Northwest Arctic, Alaska, US",3/26/2020 23:48,67.04919196,-159.7503946,0,0,0,0
23386,US,Kansas,Norton,"Norton, Kansas, US",3/26/2020 23:48,39.78443827,-99.90286639,0,0,0,0
23387,US,Virginia,Norton,"Norton, Virginia, US",3/26/2020 23:48,36.93357076,-82.62750411,0,0,0,0
23388,US,Virginia,Nottoway,"Nottoway, Virginia, US",3/26/2020 23:48,37.1435975,-78.05065922,1,0,0,0
23389,US,Oklahoma,Nowata,"Nowata, Oklahoma, US",3/26/2020 23:48,36.79843529,-95.61902331,0,0,0,0
23390,US,Mississippi,Noxubee,"Noxubee, Mississippi, US",3/26/2020 23:48,33.11009499,-88.56949061,1,0,0,0
23391,US,Nebraska,Nuckolls,"Nuckolls, Nebraska, US",3/26/2020 23:48,40.17637905,-98.04743961,0,0,0,0
23392,US,Texas,Nueces,"Nueces, Texas, US",3/26/2020 23:48,27.736286,-97.5433285,14,0,0,0
23393,US,Nevada,Nye,"Nye, Nevada, US",3/26/2020 23:48,38.04264256,-116.4722702,1,0,0,0
23394,US,Iowa,O'Brien,"O'Brien, Iowa, US",3/26/2020 23:48,43.08310673,-95.62474482,0,0,0,0
23395,US,Michigan,Oakland,"Oakland, Michigan, US",3/26/2020 23:48,42.66090111,-83.38595416,668,15,0,0
23396,US,Tennessee,Obion,"Obion, Tennessee, US",3/26/2020 23:48,36.35732446,-89.14921589,0,0,0,0
23397,US,New Jersey,Ocean,"Ocean, New Jersey, US",3/26/2020 23:48,39.8895449,-74.28089251,389,1,0,0
23398,US,Michigan,Oceana,"Oceana, Michigan, US",3/26/2020 23:48,43.64124435,-86.26726673,1,0,0,0
23399,US,Texas,Ochiltree,"Ochiltree, Texas, US",3/26/2020 23:48,36.27829105,-100.8158184,0,0,0,0
23400,US,Georgia,Oconee,"Oconee, Georgia, US",3/26/2020 23:48,33.83749973,-83.43679568,7,0,0,0
23401,US,South Carolina,Oconee,"Oconee, South Carolina, US",3/26/2020 23:48,34.75225169,-83.06742317,2,0,0,0
23402,US,Wisconsin,Oconto,"Oconto, Wisconsin, US",3/26/2020 23:48,45.02715345,-88.26807503,0,0,0,0
23403,US,Michigan,Ogemaw,"Ogemaw, Michigan, US",3/26/2020 23:48,44.33481032,-84.12725175,1,0,0,0
23404,US,South Dakota,Oglala Lakota,"Oglala Lakota, South Dakota, US",3/26/2020 23:48,43.33749164,-102.5555498,0,0,0,0
23405,US,Illinois,Ogle,"Ogle, Illinois, US",3/26/2020 23:48,42.04165196,-89.32184679,0,0,0,0
23406,US,Georgia,Oglethorpe,"Oglethorpe, Georgia, US",3/26/2020 23:48,33.8786296,-83.08278123,0,0,0,0
23407,US,Indiana,Ohio,"Ohio, Indiana, US",3/26/2020 23:48,38.955305,-84.96515993,1,0,0,0
23408,US,Kentucky,Ohio,"Ohio, Kentucky, US",3/26/2020 23:48,37.47751843,-86.85368087,0,0,0,0
23409,US,West Virginia,Ohio,"Ohio, West Virginia, US",3/26/2020 23:48,40.0955451,-80.62203992,2,0,0,0
23410,US,Florida,Okaloosa,"Okaloosa, Florida, US",3/26/2020 23:48,30.69143028,-86.59267105,21,0,0,0
23411,US,Washington,Okanogan,"Okanogan, Washington, US",3/26/2020 23:48,48.54855019,-119.7387224,1,0,0,0
23412,US,Florida,Okeechobee,"Okeechobee, Florida, US",3/26/2020 23:48,27.3863362,-80.88944347,0,0,0,0
23413,US,Oklahoma,Okfuskee,"Okfuskee, Oklahoma, US",3/26/2020 23:48,35.46485198,-96.32639984,0,0,0,0
23414,US,Oklahoma,Oklahoma,"Oklahoma, Oklahoma, US",3/26/2020 23:48,35.55140095,-97.40716948,73,2,0,0
23415,US,Oklahoma,Okmulgee,"Okmulgee, Oklahoma, US",3/26/2020 23:48,35.64661916,-95.96432828,2,0,0,0
23416,US,Mississippi,Oktibbeha,"Oktibbeha, Mississippi, US",3/26/2020 23:48,33.42491685,-88.87905132,10,0,0,0
23417,US,Kentucky,Oldham,"Oldham, Kentucky, US",3/26/2020 23:48,38.39791089,-85.448222,1,0,0,0
23418,US,Texas,Oldham,"Oldham, Texas, US",3/26/2020 23:48,35.40425596,-102.6027606,1,1,0,0
23419,US,North Dakota,Oliver,"Oliver, North Dakota, US",3/26/2020 23:48,47.11530482,-101.3406158,0,0,0,0
23420,US,Minnesota,Olmsted,"Olmsted, Minnesota, US",3/26/2020 23:48,44.00374114,-92.40209944,29,0,0,0
23421,US,Idaho,Oneida,"Oneida, Idaho, US",3/26/2020 23:48,42.1949428,-112.5407838,0,0,0,0
23422,US,New York,Oneida,"Oneida, New York, US",3/26/2020 23:48,43.24375382,-75.43710392,13,0,0,0
23423,US,Wisconsin,Oneida,"Oneida, Wisconsin, US",3/26/2020 23:48,45.70677897,-89.51944105,0,0,0,0
23424,US,New York,Onondaga,"Onondaga, New York, US",3/26/2020 23:48,43.00491923,-76.19971155,111,1,0,0
23425,US,North Carolina,Onslow,"Onslow, North Carolina, US",3/26/2020 23:48,34.72607366,-77.42908179,4,0,0,0
23426,US,New York,Ontario,"Ontario, New York, US",3/26/2020 23:48,42.85145728,-77.30874425,11,0,0,0
23427,US,Michigan,Ontonagon,"Ontonagon, Michigan, US",3/26/2020 23:48,46.6652262,-89.31390481,0,0,0,0
23428,US,California,Orange,"Orange, California, US",3/26/2020 23:48,33.70147516,-117.7645998,256,1,0,0
23429,US,Florida,Orange,"Orange, Florida, US",3/26/2020 23:48,28.51367621,-81.31799498,110,4,0,0
23430,US,Indiana,Orange,"Orange, Indiana, US",3/26/2020 23:48,38.5411892,-86.49523093,1,0,0,0
23431,US,New York,Orange,"Orange, New York, US",3/26/2020 23:48,41.40337468,-74.30240757,751,1,0,0
23432,US,North Carolina,Orange,"Orange, North Carolina, US",3/26/2020 23:48,36.06092947,-79.12167935,16,0,0,0
23433,US,Texas,Orange,"Orange, Texas, US",3/26/2020 23:48,30.11879481,-93.89412775,1,0,0,0
23434,US,Vermont,Orange,"Orange, Vermont, US",3/26/2020 23:48,44.00470222,-72.37640104,3,0,0,0
23435,US,Virginia,Orange,"Orange, Virginia, US",3/26/2020 23:48,38.24530219,-78.015604,1,0,0,0
23436,US,South Carolina,Orangeburg,"Orangeburg, South Carolina, US",3/26/2020 23:48,33.4391073,-80.79886287,9,0,0,0
23437,US,Missouri,Oregon,"Oregon, Missouri, US",3/26/2020 23:48,36.68710164,-91.4033755,0,0,0,0
23438,US,Louisiana,Orleans,"Orleans, Louisiana, US",3/26/2020 23:48,30.06971951,-89.92660315,997,46,0,0
23439,US,New York,Orleans,"Orleans, New York, US",3/26/2020 23:48,43.2516977,-78.2320066,2,0,0,0
23440,US,Vermont,Orleans,"Orleans, Vermont, US",3/26/2020 23:48,44.82964024,-72.24562697,3,0,0,0
23441,US,Kansas,Osage,"Osage, Kansas, US",3/26/2020 23:48,38.65235984,-95.72707998,0,0,0,0
23442,US,Missouri,Osage,"Osage, Missouri, US",3/26/2020 23:48,38.46036182,-91.8613635,0,0,0,0
23443,US,Oklahoma,Osage,"Osage, Oklahoma, US",3/26/2020 23:48,36.62888819,-96.39635704,3,0,0,0
23444,US,Kansas,Osborne,"Osborne, Kansas, US",3/26/2020 23:48,39.3503437,-98.76753828,0,0,0,0
23445,US,Florida,Osceola,"Osceola, Florida, US",3/26/2020 23:48,28.06312234,-81.14882926,42,0,0,0
23446,US,Iowa,Osceola,"Osceola, Iowa, US",3/26/2020 23:48,43.37824276,-95.62422844,0,0,0,0
23447,US,Michigan,Osceola,"Osceola, Michigan, US",3/26/2020 23:48,43.98992088,-85.32566756,0,0,0,0
23448,US,Michigan,Oscoda,"Oscoda, Michigan, US",3/26/2020 23:48,44.68192279,-84.12939244,0,0,0,0
23449,US,New York,Oswego,"Oswego, New York, US",3/26/2020 23:48,43.42778894,-76.14635194,4,0,0,0
23450,US,Colorado,Otero,"Otero, Colorado, US",3/26/2020 23:48,37.9014485,-103.7173385,1,0,0,0
23451,US,New Mexico,Otero,"Otero, New Mexico, US",3/26/2020 23:48,32.61348406,-105.7417604,0,0,0,0
23452,US,Nebraska,Otoe,"Otoe, Nebraska, US",3/26/2020 23:48,40.64843556,-96.13374142,0,0,0,0
23453,US,Michigan,Otsego,"Otsego, Michigan, US",3/26/2020 23:48,45.02085831,-84.59898295,7,0,0,0
23454,US,New York,Otsego,"Otsego, New York, US",3/26/2020 23:48,42.63492579,-75.03151402,3,0,0,0
23455,US,Kansas,Ottawa,"Ottawa, Kansas, US",3/26/2020 23:48,39.13237408,-97.65020313,0,0,0,0
23456,US,Michigan,Ottawa,"Ottawa, Michigan, US",3/26/2020 23:48,42.95996803,-85.9969107,18,0,0,0
23457,US,Ohio,Ottawa,"Ottawa, Ohio, US",3/26/2020 23:48,41.53781826,-83.0940185,0,0,0,0
23458,US,Oklahoma,Ottawa,"Ottawa, Oklahoma, US",3/26/2020 23:48,36.83532655,-94.81011909,1,0,0,0
23459,US,Minnesota,Otter Tail,"Otter Tail, Minnesota, US",3/26/2020 23:48,46.40846929,-95.70835255,0,0,0,0
23460,US,Arkansas,Ouachita,"Ouachita, Arkansas, US",3/26/2020 23:48,33.58839816,-92.87795984,0,0,0,0
23461,US,Louisiana,Ouachita,"Ouachita, Louisiana, US",3/26/2020 23:48,32.47645559,-92.15704172,19,1,0,0
23462,US,Colorado,Ouray,"Ouray, Colorado, US",3/26/2020 23:48,38.14717457,-107.7675136,0,0,0,0
23463,US,Michigan,Out of MI,"Out of MI,Michigan,US",3/26/2020 23:48,0,0,7,0,0,0
23464,US,Tennessee,Out of TN,"Out of TN,Tennessee,US",3/26/2020 23:48,0,0,117,0,0,0
23465,US,Utah,Out of UT,"Out of UT,Utah,US",3/26/2020 23:48,0,0,14,0,0,0
23466,US,Wisconsin,Outagamie,"Outagamie, Wisconsin, US",3/26/2020 23:48,44.41578887,-88.46565023,4,0,0,0
23467,US,Tennessee,Overton,"Overton, Tennessee, US",3/26/2020 23:48,36.34117832,-85.28989535,1,0,0,0
23468,US,Indiana,Owen,"Owen, Indiana, US",3/26/2020 23:48,39.31145587,-86.83900724,4,0,0,0
23469,US,Kentucky,Owen,"Owen, Kentucky, US",3/26/2020 23:48,38.51679143,-84.82404619,0,0,0,0
23470,US,Kentucky,Owsley,"Owsley, Kentucky, US",3/26/2020 23:48,37.42823949,-83.68811419,0,0,0,0
23471,US,Idaho,Owyhee,"Owyhee, Idaho, US",3/26/2020 23:48,42.58016894,-116.1693871,0,0,0,0
23472,US,Maine,Oxford,"Oxford, Maine, US",3/26/2020 23:48,44.49952995,-70.75682123,8,0,0,0
23473,US,Missouri,Ozark,"Ozark, Missouri, US",3/26/2020 23:48,36.64916339,-92.44459066,0,0,0,0
23474,US,Wisconsin,Ozaukee,"Ozaukee, Wisconsin, US",3/26/2020 23:48,43.38352225,-87.94625009,22,1,0,0
23475,US,Washington,Pacific,"Pacific, Washington, US",3/26/2020 23:48,46.55418369,-123.7285716,0,0,0,0
23476,US,Iowa,Page,"Page, Iowa, US",3/26/2020 23:48,40.7393172,-95.1497813,1,0,0,0
23477,US,Virginia,Page,"Page, Virginia, US",3/26/2020 23:48,38.61807452,-78.48797204,0,0,0,0
23478,US,Florida,Palm Beach,"Palm Beach, Florida, US",3/26/2020 23:48,26.64676272,-80.46536002,169,3,0,0
23479,US,Iowa,Palo Alto,"Palo Alto, Iowa, US",3/26/2020 23:48,43.08193849,-94.67824621,0,0,0,0
23480,US,Texas,Palo Pinto,"Palo Pinto, Texas, US",3/26/2020 23:48,32.75310985,-98.31319001,0,0,0,0
23481,US,North Carolina,Pamlico,"Pamlico, North Carolina, US",3/26/2020 23:48,35.15253315,-76.66559823,0,0,0,0
23482,US,Mississippi,Panola,"Panola, Mississippi, US",3/26/2020 23:48,34.36398677,-89.95064249,4,0,0,0
23483,US,Texas,Panola,"Panola, Texas, US",3/26/2020 23:48,32.1639596,-94.30552481,0,0,0,0
23484,US,Colorado,Park,"Park, Colorado, US",3/26/2020 23:48,39.120926,-105.7182065,1,0,0,0
23485,US,Montana,Park,"Park, Montana, US",3/26/2020 23:48,45.48965095,-110.5264394,0,0,0,0
23486,US,Wyoming,Park,"Park, Wyoming, US",3/26/2020 23:48,44.52157546,-109.5852825,1,0,0,0
23487,US,Indiana,Parke,"Parke, Indiana, US",3/26/2020 23:48,39.77202286,-87.20375833,0,0,0,0
23488,US,Texas,Parker,"Parker, Texas, US",3/26/2020 23:48,32.77757172,-97.80500621,2,0,0,0
23489,US,Texas,Parmer,"Parmer, Texas, US",3/26/2020 23:48,34.52993409,-102.7844668,0,0,0,0
23490,US,Florida,Pasco,"Pasco, Florida, US",3/26/2020 23:48,28.30810945,-82.40227529,19,1,0,0
23491,US,North Carolina,Pasquotank,"Pasquotank, North Carolina, US",3/26/2020 23:48,36.26723798,-76.25134778,1,0,0,0
23492,US,New Jersey,Passaic,"Passaic, New Jersey, US",3/26/2020 23:48,41.03238628,-74.29954144,399,0,0,0
23493,US,Virginia,Patrick,"Patrick, Virginia, US",3/26/2020 23:48,36.6801638,-80.2865648,0,0,0,0
23494,US,Georgia,Paulding,"Paulding, Georgia, US",3/26/2020 23:48,33.91969522,-84.86848792,7,0,0,0
23495,US,Ohio,Paulding,"Paulding, Ohio, US",3/26/2020 23:48,41.11676341,-84.5801017,0,0,0,0
23496,US,Kansas,Pawnee,"Pawnee, Kansas, US",3/26/2020 23:48,38.18108732,-99.23692334,0,0,0,0
23497,US,Nebraska,Pawnee,"Pawnee, Nebraska, US",3/26/2020 23:48,40.13141096,-96.23705437,0,0,0,0
23498,US,Oklahoma,Pawnee,"Pawnee, Oklahoma, US",3/26/2020 23:48,36.31743373,-96.7033176,10,1,0,0
23499,US,Idaho,Payette,"Payette, Idaho, US",3/26/2020 23:48,44.00545243,-116.7647695,1,0,0,0
23500,US,Oklahoma,Payne,"Payne, Oklahoma, US",3/26/2020 23:48,36.07695283,-96.97584944,5,0,0,0
23501,US,Georgia,Peach,"Peach, Georgia, US",3/26/2020 23:48,32.56934316,-83.82937,5,0,0,0
23502,US,Mississippi,Pearl River,"Pearl River, Mississippi, US",3/26/2020 23:48,30.77090935,-89.58677275,16,0,0,0
23503,US,Texas,Pecos,"Pecos, Texas, US",3/26/2020 23:48,30.78097267,-102.7241261,0,0,0,0
23504,US,North Dakota,Pembina,"Pembina, North Dakota, US",3/26/2020 23:48,48.76623521,-97.5523809,0,0,0,0
23505,US,Missouri,Pemiscot,"Pemiscot, Missouri, US",3/26/2020 23:48,36.2130572,-89.78742322,1,0,0,0
23506,US,Washington,Pend Oreille,"Pend Oreille, Washington, US",3/26/2020 23:48,48.53234021,-117.2741804,0,0,0,0
23507,US,North Carolina,Pender,"Pender, North Carolina, US",3/26/2020 23:48,34.52265624,-77.90352133,0,0,0,0
23508,US,Kentucky,Pendleton,"Pendleton, Kentucky, US",3/26/2020 23:48,38.69607718,-84.35599463,0,0,0,0
23509,US,West Virginia,Pendleton,"Pendleton, West Virginia, US",3/26/2020 23:48,38.68314479,-79.35084086,0,0,0,0
23510,US,Minnesota,Pennington,"Pennington, Minnesota, US",3/26/2020 23:48,48.06642577,-96.0370814,0,0,0,0
23511,US,South Dakota,Pennington,"Pennington, South Dakota, US",3/26/2020 23:48,44.0025835,-102.8240777,1,1,0,0
23512,US,Maine,Penobscot,"Penobscot, Maine, US",3/26/2020 23:48,45.40194593,-68.65020455,5,0,0,0
23513,US,Illinois,Peoria,"Peoria, Illinois, US",3/26/2020 23:48,40.78702156,-89.76078901,4,0,0,0
23514,US,Wisconsin,Pepin,"Pepin, Wisconsin, US",3/26/2020 23:48,44.58307413,-91.99949611,0,0,0,0
23515,US,Nebraska,Perkins,"Perkins, Nebraska, US",3/26/2020 23:48,40.85082525,-101.6502942,0,0,0,0
23516,US,South Dakota,Perkins,"Perkins, South Dakota, US",3/26/2020 23:48,45.49049506,-102.4755586,0,0,0,0
23517,US,North Carolina,Perquimans,"Perquimans, North Carolina, US",3/26/2020 23:48,36.17847453,-76.40603143,0,0,0,0
23518,US,Alabama,Perry,"Perry, Alabama, US",3/26/2020 23:48,32.64048341,-87.29770589,0,0,0,0
23519,US,Arkansas,Perry,"Perry, Arkansas, US",3/26/2020 23:48,34.9459153,-92.94372564,0,0,0,0
23520,US,Illinois,Perry,"Perry, Illinois, US",3/26/2020 23:48,38.08510853,-89.36856219,0,0,0,0
23521,US,Indiana,Perry,"Perry, Indiana, US",3/26/2020 23:48,38.07809328,-86.63741946,0,0,0,0
23522,US,Kentucky,Perry,"Perry, Kentucky, US",3/26/2020 23:48,37.25023553,-83.22922731,0,0,0,0
23523,US,Mississippi,Perry,"Perry, Mississippi, US",3/26/2020 23:48,31.17161885,-88.99281835,1,0,0,0
23524,US,Missouri,Perry,"Perry, Missouri, US",3/26/2020 23:48,37.70660776,-89.82741088,4,0,0,0
23525,US,Ohio,Perry,"Perry, Ohio, US",3/26/2020 23:48,39.73508655,-82.23804971,0,0,0,0
23526,US,Pennsylvania,Perry,"Perry, Pennsylvania, US",3/26/2020 23:48,40.40206612,-77.26297447,0,0,0,0
23527,US,Tennessee,Perry,"Perry, Tennessee, US",3/26/2020 23:48,35.63708728,-87.86139634,1,0,0,0
23528,US,Nevada,Pershing,"Pershing, Nevada, US",3/26/2020 23:48,40.44003782,-118.4005641,0,0,0,0
23529,US,North Carolina,Person,"Person, North Carolina, US",3/26/2020 23:48,36.38989032,-78.97217358,1,0,0,0
23530,US,Alaska,Petersburg,"Petersburg, Alaska, US",3/26/2020 23:48,57.13978948,-132.9540995,0,0,0,0
23531,US,Virginia,Petersburg,"Petersburg, Virginia, US",3/26/2020 23:48,37.20530399,-77.39368102,0,0,0,0
23532,US,Montana,Petroleum,"Petroleum, Montana, US",3/26/2020 23:48,47.1182463,-108.2508876,0,0,0,0
23533,US,Missouri,Pettis,"Pettis, Missouri, US",3/26/2020 23:48,38.72798918,-93.28471706,0,0,0,0
23534,US,Missouri,Phelps,"Phelps, Missouri, US",3/26/2020 23:48,37.87736118,-91.79351727,0,0,0,0
23535,US,Nebraska,Phelps,"Phelps, Nebraska, US",3/26/2020 23:48,40.51156033,-99.41461667,0,0,0,0
23536,US,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania, US",3/26/2020 23:48,40.00338507,-75.1379271,475,1,0,0
23537,US,Arkansas,Phillips,"Phillips, Arkansas, US",3/26/2020 23:48,34.43268455,-90.84800154,0,0,0,0
23538,US,Colorado,Phillips,"Phillips, Colorado, US",3/26/2020 23:48,40.59414277,-102.3577703,0,0,0,0
23539,US,Kansas,Phillips,"Phillips, Kansas, US",3/26/2020 23:48,39.78465501,-99.34668865,0,0,0,0
23540,US,Montana,Phillips,"Phillips, Montana, US",3/26/2020 23:48,48.25936577,-107.9128511,0,0,0,0
23541,US,Illinois,Piatt,"Piatt, Illinois, US",3/26/2020 23:48,40.01360584,-88.59319339,0,0,0,0
23542,US,Ohio,Pickaway,"Pickaway, Ohio, US",3/26/2020 23:48,39.64170392,-83.0243386,2,0,0,0
23543,US,Alabama,Pickens,"Pickens, Alabama, US",3/26/2020 23:48,33.28094866,-88.08818103,1,0,0,0
23544,US,Georgia,Pickens,"Pickens, Georgia, US",3/26/2020 23:48,34.46589159,-84.46406611,4,0,0,0
23545,US,South Carolina,Pickens,"Pickens, South Carolina, US",3/26/2020 23:48,34.88807695,-82.72791551,6,0,0,0
23546,US,Tennessee,Pickett,"Pickett, Tennessee, US",3/26/2020 23:48,36.55606529,-85.077633,0,0,0,0
23547,US,Georgia,Pierce,"Pierce, Georgia, US",3/26/2020 23:48,31.35928155,-82.21598442,1,0,0,0
23548,US,Nebraska,Pierce,"Pierce, Nebraska, US",3/26/2020 23:48,42.26434853,-97.60122773,0,0,0,0
23549,US,North Dakota,Pierce,"Pierce, North Dakota, US",3/26/2020 23:48,48.24977025,-99.96407787,2,0,0,0
23550,US,Washington,Pierce,"Pierce, Washington, US",3/26/2020 23:48,47.03892768,-122.1405958,186,4,0,0
23551,US,Wisconsin,Pierce,"Pierce, Wisconsin, US",3/26/2020 23:48,44.71850291,-92.4224416,3,0,0,0
23552,US,Alabama,Pike,"Pike, Alabama, US",3/26/2020 23:48,31.80396383,-85.9408295,2,0,0,0
23553,US,Arkansas,Pike,"Pike, Arkansas, US",3/26/2020 23:48,34.16250414,-93.65789349,1,0,0,0
23554,US,Georgia,Pike,"Pike, Georgia, US",3/26/2020 23:48,33.09310242,-84.38790389,0,0,0,0
23555,US,Illinois,Pike,"Pike, Illinois, US",3/26/2020 23:48,39.62265059,-90.8877017,0,0,0,0
23556,US,Indiana,Pike,"Pike, Indiana, US",3/26/2020 23:48,38.40112197,-87.23574907,0,0,0,0
23557,US,Kentucky,Pike,"Pike, Kentucky, US",3/26/2020 23:48,37.47088263,-82.39487445,0,0,0,0
23558,US,Mississippi,Pike,"Pike, Mississippi, US",3/26/2020 23:48,31.17507789,-90.40392572,12,0,0,0
23559,US,Missouri,Pike,"Pike, Missouri, US",3/26/2020 23:48,39.34310674,-91.16980779,0,0,0,0
23560,US,Ohio,Pike,"Pike, Ohio, US",3/26/2020 23:48,39.07634001,-83.06769584,0,0,0,0
23561,US,Pennsylvania,Pike,"Pike, Pennsylvania, US",3/26/2020 23:48,41.33155042,-75.03208106,15,0,0,0
23562,US,Arizona,Pima,"Pima, Arizona, US",3/26/2020 23:48,32.0971334,-111.7890033,75,1,0,0
23563,US,Arizona,Pinal,"Pinal, Arizona, US",3/26/2020 23:48,32.90525627,-111.3449483,35,0,0,0
23564,US,Minnesota,Pine,"Pine, Minnesota, US",3/26/2020 23:48,46.12105238,-92.74070188,0,0,0,0
23565,US,Florida,Pinellas,"Pinellas, Florida, US",3/26/2020 23:48,27.93130349,-82.72239666,64,1,0,0
23566,US,Minnesota,Pipestone,"Pipestone, Minnesota, US",3/26/2020 23:48,44.02301619,-96.25841142,0,0,0,0
23567,US,Maine,Piscataquis,"Piscataquis, Maine, US",3/26/2020 23:48,45.83839062,-69.2860223,0,0,0,0
23568,US,Colorado,Pitkin,"Pitkin, Colorado, US",3/26/2020 23:48,39.21720112,-106.9310027,23,0,0,0
23569,US,North Carolina,Pitt,"Pitt, North Carolina, US",3/26/2020 23:48,35.59535426,-77.37353178,8,0,0,0
23570,US,Oklahoma,Pittsburg,"Pittsburg, Oklahoma, US",3/26/2020 23:48,34.92065823,-95.7513432,0,0,0,0
23571,US,Virginia,Pittsylvania,"Pittsylvania, Virginia, US",3/26/2020 23:48,36.81980341,-79.39731264,1,0,0,0
23572,US,Utah,Piute,"Piute, Utah, US",3/26/2020 23:48,38.33815254,-112.1249591,0,0,0,0
23573,US,California,Placer,"Placer, California, US",3/26/2020 23:48,39.06167234,-120.7240569,30,1,0,0
23574,US,Louisiana,Plaquemines,"Plaquemines, Louisiana, US",3/26/2020 23:48,29.42245447,-89.60322085,13,0,0,0
23575,US,Missouri,Platte,"Platte, Missouri, US",3/26/2020 23:48,39.38154439,-94.77068479,5,0,0,0
23576,US,Nebraska,Platte,"Platte, Nebraska, US",3/26/2020 23:48,41.57246836,-97.52144359,0,0,0,0
23577,US,Wyoming,Platte,"Platte, Wyoming, US",3/26/2020 23:48,42.13299116,-104.966331,0,0,0,0
23578,US,West Virginia,Pleasants,"Pleasants, West Virginia, US",3/26/2020 23:48,39.37091679,-81.16771771,0,0,0,0
23579,US,California,Plumas,"Plumas, California, US",3/26/2020 23:48,40.00355989,-120.8395236,0,0,0,0
23580,US,Iowa,Plymouth,"Plymouth, Iowa, US",3/26/2020 23:48,42.737633,-96.21366621,0,0,0,0
23581,US,Massachusetts,Plymouth,"Plymouth, Massachusetts, US",3/26/2020 23:48,41.94070556,-70.80802823,138,0,0,0
23582,US,Iowa,Pocahontas,"Pocahontas, Iowa, US",3/26/2020 23:48,42.73420133,-94.67862564,0,0,0,0
23583,US,West Virginia,Pocahontas,"Pocahontas, West Virginia, US",3/26/2020 23:48,38.32758728,-80.00993811,0,0,0,0
23584,US,Arkansas,Poinsett,"Poinsett, Arkansas, US",3/26/2020 23:48,35.57433534,-90.66268713,3,0,0,0
23585,US,Louisiana,Pointe Coupee,"Pointe Coupee, Louisiana, US",3/26/2020 23:48,30.71409502,-91.60209535,1,0,0,0
23586,US,Arkansas,Polk,"Polk, Arkansas, US",3/26/2020 23:48,34.48254879,-94.22728802,1,0,0,0
23587,US,Florida,Polk,"Polk, Florida, US",3/26/2020 23:48,27.95027105,-81.69732947,17,0,0,0
23588,US,Georgia,Polk,"Polk, Georgia, US",3/26/2020 23:48,34.00267074,-85.18677781,10,0,0,0
23589,US,Iowa,Polk,"Polk, Iowa, US",3/26/2020 23:48,41.68679484,-93.57767461,24,0,0,0
23590,US,Minnesota,Polk,"Polk, Minnesota, US",3/26/2020 23:48,47.77372465,-96.40134647,0,0,0,0
23591,US,Missouri,Polk,"Polk, Missouri, US",3/26/2020 23:48,37.6162296,-93.39828174,0,0,0,0
23592,US,Nebraska,Polk,"Polk, Nebraska, US",3/26/2020 23:48,41.18813488,-97.56630712,0,0,0,0
23593,US,North Carolina,Polk,"Polk, North Carolina, US",3/26/2020 23:48,35.27820615,-82.16812354,0,0,0,0
23594,US,Oregon,Polk,"Polk, Oregon, US",3/26/2020 23:48,44.90322804,-123.4128888,6,0,0,0
23595,US,Tennessee,Polk,"Polk, Tennessee, US",3/26/2020 23:48,35.12245443,-84.52075859,0,0,0,0
23596,US,Texas,Polk,"Polk, Texas, US",3/26/2020 23:48,30.79472531,-94.8276624,0,0,0,0
